id_pedido,fecha_solicitud,id_cliente,peso,volumen,fecha_entrega
450062195,2024-09-19,C0000269,111.30,0.6077,2024-09-20
450062207,2023-05-16,C0000166,101.64,0.7623,2023-05-18
450062241,2025-05-29,C0000147,44.61,0.2409,2025-05-31
450062247,2025-02-15,C0000271,4.32,0.0194,2025-02-17
450062257,2024-03-23,C0000259,95.88,0.4430,2024-03-25
450062316,2024-09-12,C0000201,19.77,0.1115,2024-09-14
450062350,2024-02-13,C0000275,97.67,0.4630,2024-02-14
450062398,2025-02-04,C0000230,40.88,0.2183,2025-02-07
450062426,2024-11-18,C0000203,128.22,0.8693,2024-11-20
450062435,2023-12-11,C0000073,12.73,0.0649,2023-12-12
450062443,2023-10-21,C0000067,74.21,0.3117,2023-10-22
450062459,2024-10-03,C0000175,146.55,0.6946,2024-10-04
450062499,2023-07-31,C0000160,102.83,0.4381,2023-08-01
450062510,2023-08-01,C0000254,17.45,0.0890,2023-08-03
450062522,2024-11-04,C0000258,107.17,0.4630,2024-11-06
450062524,2023-05-19,C0000224,67.13,1.0742,2023-05-20
450062548,2024-11-23,C0000281,1.52,0.0080,2024-11-24
450062557,2025-02-22,C0000155,110.66,0.5909,2025-02-24
450062600,2023-07-27,C0000253,119.50,0.8747,2023-07-29
450062603,2025-06-03,C0000252,124.73,0.8905,2025-06-05
450062613,2023-05-19,C0000143,154.13,1.1930,2023-05-21
450062630,2023-12-24,C0000206,15.21,0.0904,2023-12-25
450062633,2023-03-30,C0000105,55.26,0.3913,2023-03-31
450062657,2023-04-05,C0000035,144.85,0.8865,2023-04-06
450062694,2024-08-10,C0000024,91.08,0.5957,2024-08-12
450062705,2025-03-03,C0000237,30.38,0.1349,2025-03-05
450062726,2023-03-21,C0000059,10.48,0.1268,2023-03-23
450062772,2024-01-17,C0000191,31.28,0.1333,2024-01-18
450062781,2024-10-14,C0000001,139.12,0.6010,2024-10-15
450062790,2025-02-21,C0000212,24.68,0.1584,2025-02-23
450062798,2024-01-08,C0000235,24.94,0.1512,2024-01-09
450062834,2025-03-20,C0000159,48.30,0.2174,2025-03-22
450062851,2023-02-09,C0000268,145.69,0.9703,2023-02-11
450062909,2024-12-23,C0000141,22.77,0.1052,2024-12-25
450062926,2023-05-21,C0000010,9.97,0.0502,2023-05-22
450062952,2024-11-01,C0000019,74.68,0.4750,2024-11-03
450062985,2023-04-18,C0000265,30.38,0.2115,2023-04-20
450062994,2024-03-22,C0000087,12.82,0.0961,2024-03-24
450062997,2023-04-09,C0000003,19.25,0.0935,2023-04-11
450063035,2023-01-29,C0000262,80.96,0.9093,2023-01-31
450063051,2025-04-23,C0000252,24.48,0.1337,2025-04-25
450063059,2024-09-18,C0000290,95.55,0.5160,2024-09-20
450063082,2025-02-27,C0000270,42.90,0.2136,2025-03-01
450063101,2024-03-07,C0000186,44.93,0.8559,2024-03-09
450063118,2023-11-06,C0000287,135.79,0.7007,2023-11-07
450063136,2023-08-09,C0000294,64.72,0.4427,2023-08-10
450063142,2023-01-01,C0000078,113.02,0.5493,2023-01-03
450063150,2024-07-15,C0000229,42.22,0.1799,2024-07-17
450063158,2023-10-13,C0000072,91.66,0.5445,2023-10-14
450063163,2025-05-21,C0000115,116.40,0.4889,2025-05-23
450063181,2023-01-16,C0000059,134.22,1.0469,2023-01-17
450063204,2024-08-05,C0000257,53.00,0.2671,2024-08-07
450063250,2024-03-02,C0000298,2.30,0.0139,2024-03-05
450063294,2024-08-03,C0000279,137.08,1.0281,2024-08-04
450063379,2023-02-28,C0000037,123.90,0.7285,2023-03-01
450063387,2023-05-02,C0000290,38.71,0.2114,2023-05-03
450063391,2023-05-25,C0000007,0.86,0.0090,2023-05-27
450063411,2025-01-12,C0000017,6.67,0.0340,2025-01-13
450063417,2024-10-31,C0000205,19.06,0.0857,2024-11-03
450063419,2023-01-30,C0000300,99.63,0.5201,2023-01-31
450063420,2025-05-09,C0000269,21.39,0.1450,2025-05-12
450063428,2023-04-05,C0000166,110.55,0.7031,2023-04-06
450063452,2025-03-17,C0000107,9.75,0.0445,2025-03-19
450063459,2024-02-17,C0000252,64.85,0.2996,2024-02-18
450063473,2025-03-18,C0000035,144.44,0.8580,2025-03-20
450063483,2025-05-05,C0000015,71.66,0.3826,2025-05-07
450063491,2025-04-06,C0000013,57.72,0.3290,2025-04-07
450063519,2024-01-30,C0000039,108.41,0.8326,2024-01-31
450063545,2023-08-30,C0000189,152.00,0.6840,2023-09-01
450063563,2024-04-18,C0000292,70.46,0.9359,2024-04-19
450063604,2025-02-19,C0000284,38.48,0.2817,2025-02-20
450063631,2023-02-18,C0000274,155.42,0.9232,2023-02-19
450063645,2023-02-27,C0000275,53.86,0.4407,2023-02-28
450063670,2023-08-05,C0000272,86.78,0.5363,2023-08-06
450063682,2023-05-18,C0000276,133.95,0.6028,2023-05-20
450063689,2024-07-28,C0000115,52.60,0.2398,2024-07-29
450063728,2023-10-16,C0000211,31.87,0.1759,2023-10-18
450063734,2024-10-19,C0000262,92.97,0.7140,2024-10-21
450063735,2023-02-01,C0000106,7.62,0.0320,2023-02-03
450063737,2023-09-12,C0000254,0.50,0.0034,2023-09-15
450063746,2024-03-30,C0000208,112.78,0.5346,2024-03-31
450063760,2024-05-23,C0000292,6.08,0.0445,2024-05-24
450063771,2023-10-15,C0000213,25.49,0.1208,2023-10-16
450063783,2023-07-30,C0000258,95.38,0.5780,2023-07-31
450063853,2024-01-28,C0000192,113.26,0.4757,2024-01-29
450063856,2023-07-28,C0000038,144.34,0.9786,2023-07-30
450063882,2024-01-20,C0000069,49.43,0.2996,2024-01-22
450063934,2024-11-11,C0000163,28.09,0.2006,2024-11-14
450063935,2023-04-11,C0000051,61.67,0.8506,2023-04-13
450063965,2024-11-19,C0000163,58.73,0.3771,2024-11-20
450064037,2023-02-14,C0000296,103.88,0.5796,2023-02-15
450064067,2023-06-05,C0000295,121.09,0.6103,2023-06-06
450064068,2025-03-11,C0000287,29.39,0.1358,2025-03-12
450064069,2025-03-27,C0000234,23.15,0.1375,2025-03-28
450064141,2024-09-16,C0000147,65.32,0.4860,2024-09-18
450064151,2023-03-26,C0000287,142.41,0.9826,2023-03-27
450064156,2024-01-06,C0000085,30.36,0.4849,2024-01-08
450064159,2024-11-02,C0000170,40.18,0.2531,2024-11-03
450064228,2025-05-24,C0000093,122.77,0.8840,2025-05-26
450064293,2023-01-01,C0000272,128.06,0.5456,2023-01-02
450064294,2023-08-17,C0000284,93.04,0.3908,2023-08-19
450064336,2023-05-06,C0000158,151.42,0.9812,2023-05-07
450064342,2023-01-03,C0000277,144.94,0.8088,2023-01-04
450064366,2023-12-24,C0000245,111.89,0.4699,2023-12-25
450064425,2024-07-26,C0000117,95.45,0.7330,2024-07-28
450064429,2023-07-06,C0000083,83.16,0.6287,2023-07-07
450064434,2024-10-22,C0000211,44.36,0.3247,2024-10-23
450064444,2023-08-07,C0000009,125.59,0.6631,2023-08-09
450064450,2023-03-08,C0000276,121.45,0.6631,2023-03-15
450064515,2024-06-25,C0000264,48.24,0.2373,2024-06-26
450064524,2025-01-04,C0000256,64.72,0.3417,2025-01-05
450064542,2024-01-21,C0000091,30.78,0.2124,2024-01-23
450064560,2025-01-22,C0000275,125.79,0.9510,2025-01-24
450064562,2025-02-25,C0000300,34.34,0.2555,2025-02-26
450064593,2024-01-04,C0000017,42.98,0.2475,2024-01-06
450064594,2025-02-17,C0000248,100.71,0.7191,2025-02-19
450064600,2023-03-07,C0000228,10.16,0.1696,2023-03-08
450064645,2024-01-17,C0000079,91.68,0.5556,2024-01-19
450064658,2024-07-02,C0000262,86.90,0.6726,2024-07-04
450064744,2024-05-23,C0000273,43.57,0.3398,2024-05-25
450064761,2023-12-09,C0000087,68.37,0.7814,2023-12-10
450064774,2023-11-27,C0000083,4.61,0.0287,2023-11-28
450064785,2023-06-22,C0000014,46.38,0.1948,2023-06-26
450064792,2024-08-10,C0000081,111.83,0.5569,2024-08-11
450064812,2025-04-09,C0000201,166.80,0.7005,2025-04-11
450064828,2023-05-15,C0000096,78.91,0.3835,2023-05-16
450064829,2024-03-11,C0000087,67.97,0.2936,2024-03-13
450064835,2023-01-20,C0000277,91.60,0.5496,2023-01-21
450064870,2023-09-02,C0000264,38.29,0.5054,2023-09-04
450064871,2023-08-28,C0000273,67.67,1.1985,2023-08-29
450064921,2023-10-06,C0000019,36.10,0.2318,2023-10-09
450064922,2024-09-18,C0000275,128.28,0.9236,2024-09-19
450064929,2025-02-08,C0000189,3.77,0.0417,2025-02-10
450064932,2023-04-26,C0000264,135.41,0.9668,2023-04-28
450064933,2024-08-11,C0000005,25.43,0.1282,2024-08-13
450064945,2023-05-24,C0000286,39.07,0.6446,2023-05-25
450064953,2023-08-18,C0000106,70.90,0.5445,2023-08-20
450064964,2023-11-25,C0000099,94.80,0.7053,2023-11-26
450064993,2024-06-14,C0000264,36.51,0.5036,2024-06-15
450065014,2023-06-29,C0000178,152.06,1.1861,2023-06-30
450065034,2024-01-14,C0000264,21.33,0.1190,2024-01-17
450065038,2024-04-09,C0000265,119.74,0.6322,2024-04-11
450065041,2023-01-07,C0000296,110.48,0.4972,2023-01-08
450065042,2023-06-30,C0000294,40.26,0.2246,2023-07-03
450065043,2024-04-15,C0000071,52.36,0.3330,2024-04-17
450065085,2023-02-23,C0000280,23.33,0.1162,2023-02-26
450065090,2024-12-03,C0000175,101.08,0.4427,2024-12-04
450065105,2024-07-03,C0000212,10.38,0.0548,2024-07-04
450065106,2023-05-09,C0000151,95.76,0.5401,2023-05-11
450065138,2023-03-16,C0000264,55.37,0.2857,2023-03-18
450065146,2024-08-07,C0000209,47.55,0.2482,2024-08-08
450065194,2023-08-28,C0000145,134.85,0.8334,2023-08-30
450065195,2025-03-08,C0000198,5.96,0.0275,2025-03-10
450065207,2023-02-09,C0000112,69.64,0.4847,2023-02-11
450065250,2023-05-18,C0000034,108.70,0.7957,2023-05-20
450065316,2024-06-02,C0000270,27.44,0.1564,2024-06-05
450065327,2023-08-16,C0000033,1.27,0.0209,2023-08-17
450065370,2025-05-02,C0000008,99.19,0.5118,2025-05-03
450065393,2025-05-08,C0000271,29.08,0.1326,2025-05-11
450065410,2025-01-24,C0000252,42.13,0.6729,2025-01-26
450065460,2024-03-20,C0000244,37.78,0.2584,2024-03-21
450065469,2023-03-18,C0000286,93.70,0.7253,2023-03-20
450065480,2024-09-11,C0000252,75.71,0.4860,2024-09-13
450065481,2024-01-30,C0000040,29.85,0.1469,2024-01-31
450065485,2023-12-05,C0000096,75.63,0.5899,2023-12-07
450065489,2024-08-13,C0000005,130.24,0.8518,2024-08-20
450065495,2024-07-24,C0000289,77.44,0.3578,2024-07-25
450065500,2025-05-07,C0000124,34.35,0.1505,2025-05-08
450065514,2023-05-13,C0000297,5.83,0.0420,2023-05-14
450065536,2024-08-29,C0000261,7.78,0.0536,2024-08-31
450065539,2024-06-05,C0000300,103.13,0.4331,2024-06-07
450065570,2023-08-13,C0000252,74.24,0.3163,2023-08-15
450065586,2023-06-21,C0000289,134.02,0.7157,2023-06-23
450065597,2023-08-13,C0000100,127.79,0.7131,2023-08-14
450065637,2024-11-22,C0000140,61.61,0.3290,2024-11-23
450065665,2024-11-17,C0000118,72.20,0.5112,2024-11-19
450065671,2023-11-18,C0000252,127.10,0.5414,2023-11-24
450065676,2024-09-19,C0000225,1.54,0.0078,2024-09-20
450065679,2023-03-28,C0000055,99.28,0.6195,2023-03-30
450065739,2024-08-25,C0000190,18.32,0.1374,2024-08-27
450065755,2023-04-02,C0000040,141.94,0.8687,2023-04-04
450065775,2025-03-30,C0000198,129.29,0.5508,2025-04-01
450065776,2023-05-03,C0000017,43.11,0.5256,2023-05-05
450065784,2023-01-30,C0000285,13.02,0.2018,2023-02-01
450065790,2025-04-18,C0000252,106.49,0.6581,2025-04-20
450065803,2023-02-02,C0000059,32.94,0.2253,2023-02-04
450065810,2023-07-19,C0000209,91.87,0.4630,2023-07-21
450065818,2024-09-21,C0000162,134.74,0.5659,2024-09-22
450065864,2023-08-30,C0000039,47.64,0.2230,2023-09-01
450065889,2024-12-31,C0000076,121.77,0.9133,2025-01-01
450065909,2024-05-24,C0000009,62.56,0.2665,2024-05-25
450065925,2025-03-25,C0000158,53.03,0.2577,2025-03-26
450065932,2024-03-25,C0000030,4.41,0.0235,2024-03-27
450065942,2023-12-29,C0000275,84.97,0.3620,2023-12-30
450065957,2024-02-27,C0000131,69.73,0.4435,2024-02-28
450065958,2023-07-01,C0000287,56.10,0.6517,2023-07-03
450065993,2023-08-05,C0000208,11.15,0.1295,2023-08-07
450066023,2023-10-23,C0000076,1.94,0.0111,2023-10-26
450066049,2024-12-13,C0000130,154.30,0.8054,2024-12-15
450066094,2025-01-25,C0000076,47.58,0.2255,2025-01-27
450066129,2025-03-07,C0000079,8.11,0.0574,2025-03-08
450066132,2024-02-03,C0000147,7.47,0.0350,2024-02-04
450066148,2023-10-27,C0000225,122.32,0.9541,2023-10-28
450066151,2023-09-17,C0000281,125.10,0.5254,2023-09-18
450066192,2023-01-21,C0000256,61.45,0.2765,2023-01-22
450066209,2023-05-03,C0000283,159.69,0.9006,2023-05-04
450066226,2023-07-20,C0000138,50.27,0.3077,2023-07-23
450066263,2023-01-25,C0000187,30.68,0.1362,2023-01-26
450066325,2023-03-06,C0000259,30.80,0.2328,2023-03-09
450066326,2023-04-30,C0000133,111.49,0.7024,2023-05-01
450066329,2024-08-11,C0000257,151.47,0.6453,2024-08-13
450066332,2023-04-16,C0000230,117.96,0.6440,2023-04-17
450066389,2023-12-02,C0000279,43.01,0.2606,2023-12-04
450066404,2024-07-02,C0000131,49.71,0.2833,2024-07-03
450066405,2023-07-16,C0000007,126.93,0.6321,2023-07-17
450066430,2023-10-27,C0000272,105.43,0.6516,2023-10-28
450066460,2024-12-17,C0000283,2.61,0.0136,2024-12-20
450066493,2024-01-29,C0000203,115.89,0.5980,2024-01-30
450066555,2023-01-19,C0000286,85.78,1.0762,2023-01-21
450066564,2023-02-20,C0000265,14.11,0.2356,2023-02-23
450066567,2025-03-28,C0000022,66.97,0.8550,2025-04-02
450066574,2023-09-05,C0000086,99.70,0.5264,2023-09-06
450066594,2023-03-26,C0000264,44.88,0.7866,2023-03-27
450066613,2023-11-24,C0000217,19.34,0.0882,2023-11-26
450066623,2025-03-31,C0000252,92.17,0.6968,2025-04-01
450066626,2024-08-26,C0000142,96.81,0.6215,2024-08-28
450066639,2025-05-20,C0000172,48.57,0.3439,2025-05-22
450066685,2023-08-29,C0000026,13.14,0.0765,2023-08-30
450066686,2025-04-06,C0000109,119.45,0.6235,2025-04-08
450066757,2023-08-07,C0000291,115.04,0.6350,2023-08-08
450066768,2023-11-07,C0000159,62.23,0.9035,2023-11-09
450066775,2023-06-24,C0000090,3.33,0.0549,2023-06-26
450066837,2023-12-08,C0000279,133.32,0.8719,2023-12-09
450066867,2023-10-13,C0000284,112.19,0.6260,2023-10-14
450066888,2023-12-24,C0000293,135.11,0.7215,2023-12-25
450066889,2025-03-20,C0000009,104.10,0.5809,2025-03-22
450066923,2024-02-05,C0000121,108.03,0.5250,2024-02-07
450066924,2024-01-07,C0000246,120.08,0.9222,2024-01-09
450066951,2023-07-17,C0000293,118.86,0.6846,2023-07-19
450066953,2024-11-28,C0000113,68.80,0.3509,2024-11-29
450066962,2024-01-09,C0000251,153.34,0.8464,2024-01-11
450066982,2023-04-28,C0000263,81.11,0.5499,2023-05-07
450067004,2023-12-19,C0000297,139.10,0.9848,2023-12-20
450067022,2024-07-20,C0000259,19.51,0.1088,2024-07-23
450067042,2025-06-04,C0000263,99.97,0.5338,2025-06-06
450067057,2025-05-31,C0000250,67.76,0.3944,2025-06-01
450067074,2023-11-11,C0000263,117.78,0.5653,2023-11-13
450067090,2024-01-17,C0000299,100.81,0.7561,2024-01-18
450067112,2024-04-21,C0000165,17.35,0.0875,2024-04-23
450067156,2024-03-25,C0000294,70.36,0.3251,2024-03-27
450067160,2024-11-19,C0000018,74.47,0.3798,2024-11-21
450067173,2024-08-27,C0000298,142.29,0.6062,2024-08-29
450067185,2025-03-14,C0000050,61.31,0.3973,2025-03-16
450067186,2024-04-09,C0000240,66.38,0.2788,2024-04-11
450067191,2023-12-22,C0000254,105.21,0.7260,2023-12-23
450067195,2023-10-09,C0000291,93.28,0.5988,2023-10-11
450067231,2023-10-08,C0000264,49.10,0.3211,2023-10-10
450067299,2023-10-28,C0000160,124.06,0.6029,2023-10-30
450067308,2024-09-29,C0000277,11.66,0.1609,2024-09-30
450067361,2025-03-31,C0000238,63.65,0.3399,2025-04-01
450067362,2024-07-25,C0000045,45.29,0.3071,2024-07-26
450067377,2024-12-02,C0000027,27.74,0.1398,2024-12-04
450067404,2023-09-08,C0000044,103.44,0.4344,2023-09-09
450067408,2024-04-01,C0000141,1.42,0.0063,2024-04-02
450067413,2025-06-18,C0000020,46.72,0.3252,2025-06-21
450067428,2023-01-23,C0000038,41.05,0.2463,2023-01-24
450067438,2023-02-20,C0000118,79.35,0.5094,2023-02-22
450067457,2025-02-10,C0000164,24.75,0.1366,2025-02-11
450067471,2025-03-09,C0000276,18.24,0.2287,2025-03-10
450067481,2023-07-23,C0000274,129.27,0.7369,2023-07-24
450067485,2024-02-01,C0000209,109.59,0.6773,2024-02-02
450067493,2024-06-17,C0000154,157.00,0.9232,2024-06-19
450067495,2023-11-12,C0000261,127.51,0.9640,2023-11-14
450067498,2023-04-14,C0000260,123.24,0.7173,2023-04-15
450067506,2023-10-26,C0000035,3.07,0.0184,2023-10-27
450067507,2023-11-28,C0000255,62.64,0.3383,2023-11-29
450067508,2025-02-28,C0000029,148.80,0.8928,2025-03-02
450067518,2024-04-29,C0000097,23.70,0.1095,2024-05-02
450067580,2025-01-30,C0000057,70.42,0.4267,2025-01-31
450067583,2023-07-23,C0000128,4.32,0.0249,2023-07-24
450067598,2023-11-11,C0000132,156.42,0.9948,2023-11-12
450067605,2023-09-26,C0000184,94.58,0.6923,2023-09-28
450067606,2024-06-16,C0000137,53.96,0.2266,2024-06-18
450067668,2023-06-17,C0000300,128.03,0.6376,2023-06-18
450067683,2024-10-18,C0000293,149.78,0.9795,2024-10-19
450067685,2024-12-09,C0000189,48.28,0.2260,2024-12-10
450067701,2024-08-16,C0000037,77.52,0.5070,2024-08-18
450067707,2023-11-27,C0000262,115.27,0.8023,2023-11-28
450067711,2025-06-18,C0000096,5.06,0.0352,2025-06-19
450067779,2024-06-02,C0000283,123.34,0.7474,2024-06-03
450067786,2024-12-01,C0000017,74.86,0.3683,2024-12-02
450067803,2025-03-14,C0000223,47.12,0.2488,2025-03-16
450067813,2025-02-27,C0000116,40.63,0.2096,2025-02-28
450067818,2023-10-30,C0000041,40.85,0.2525,2023-11-02
450067821,2023-01-22,C0000222,75.45,0.5885,2023-01-24
450067827,2023-02-04,C0000173,131.81,0.7829,2023-02-05
450067836,2024-07-15,C0000220,23.17,0.1501,2024-07-18
450067844,2023-10-03,C0000165,4.73,0.0366,2023-10-05
450067874,2025-06-14,C0000212,87.29,0.6809,2025-06-16
450067909,2023-07-23,C0000186,98.41,0.4605,2023-07-24
450067913,2025-06-17,C0000294,49.82,0.3139,2025-06-18
450067918,2025-02-03,C0000038,119.00,0.5855,2025-02-05
450067961,2024-11-05,C0000026,66.69,0.4522,2024-11-07
450067968,2025-04-29,C0000013,7.99,0.1122,2025-05-01
450067972,2023-06-01,C0000197,126.50,0.6831,2023-06-03
450067976,2024-10-04,C0000197,83.61,0.4063,2024-10-05
450067989,2024-08-01,C0000266,8.42,0.0435,2024-08-04
450067990,2025-02-21,C0000120,45.86,0.2064,2025-02-24
450067994,2024-10-11,C0000194,135.61,0.7811,2024-10-13
450068079,2025-05-20,C0000158,29.19,0.1401,2025-05-23
450068085,2024-05-04,C0000244,51.08,0.2881,2024-05-05
450068098,2025-01-02,C0000015,44.61,0.3265,2025-01-03
450068122,2024-08-25,C0000274,114.35,0.5146,2024-08-26
450068170,2023-02-27,C0000255,43.29,0.5971,2023-03-01
450068189,2023-09-22,C0000143,142.02,1.0566,2023-09-24
450068197,2024-06-05,C0000290,33.97,0.2446,2024-06-06
450068218,2024-04-14,C0000033,43.33,0.2964,2024-04-17
450068219,2025-03-07,C0000216,159.10,1.0405,2025-03-08
450068247,2023-10-18,C0000254,39.72,0.2312,2023-10-20
450068253,2024-03-12,C0000087,76.14,0.3518,2024-03-14
450068259,2024-10-12,C0000232,41.04,0.6772,2024-10-14
450068297,2023-11-10,C0000157,50.94,0.3546,2023-11-12
450068298,2024-12-22,C0000076,32.65,0.2527,2024-12-23
450068302,2023-08-09,C0000281,24.67,0.3095,2023-08-11
450068310,2025-06-13,C0000260,111.98,0.4703,2025-06-14
450068312,2023-04-05,C0000203,88.26,0.6301,2023-04-06
450068320,2023-01-17,C0000008,80.51,0.5072,2023-01-19
450068350,2023-11-15,C0000004,50.33,0.3443,2023-11-17
450068352,2023-03-18,C0000281,7.39,0.0483,2023-03-21
450068357,2024-12-25,C0000035,125.16,0.8711,2024-12-27
450068393,2023-02-08,C0000069,30.38,0.2187,2023-02-11
450068410,2024-12-10,C0000268,42.36,0.3152,2024-12-11
450068416,2023-04-20,C0000257,87.92,0.5644,2023-04-21
450068489,2024-10-05,C0000256,109.70,0.4673,2024-10-07
450068496,2024-10-14,C0000255,104.94,0.4974,2024-10-16
450068575,2023-06-30,C0000259,108.71,0.5087,2023-07-02
450068577,2023-04-08,C0000127,28.79,0.1848,2023-04-10
450068582,2024-06-26,C0000274,56.17,0.7172,2024-06-27
450068588,2024-04-15,C0000183,30.68,0.1454,2024-04-17
450068593,2024-03-22,C0000103,111.40,0.4946,2024-03-23
450068598,2025-01-11,C0000087,19.99,0.1307,2025-01-13
450068604,2024-06-09,C0000071,87.27,0.5498,2024-06-11
450068627,2024-05-22,C0000156,130.59,0.7365,2024-05-23
450068635,2023-03-14,C0000262,90.84,0.6540,2023-03-15
450068637,2025-04-29,C0000041,22.85,0.1165,2025-04-30
450068648,2024-10-04,C0000138,145.42,0.8725,2024-10-05
450068679,2025-02-21,C0000272,113.84,0.4918,2025-02-23
450068700,2024-01-27,C0000295,38.04,0.2648,2024-01-28
450068718,2023-03-07,C0000253,63.47,0.3465,2023-03-09
450068744,2025-05-11,C0000251,31.12,0.2017,2025-05-12
450068761,2024-10-18,C0000106,43.88,0.2027,2024-10-20
450068768,2023-09-08,C0000072,1.28,0.0063,2023-09-09
450068794,2023-01-02,C0000094,6.21,0.0354,2023-01-05
450068828,2025-02-25,C0000069,18.96,0.2378,2025-02-26
450068839,2023-10-11,C0000261,95.52,0.6362,2023-10-13
450068845,2023-09-07,C0000277,127.93,0.5450,2023-09-09
450068859,2023-12-29,C0000091,27.74,0.1548,2023-12-30
450068871,2024-07-28,C0000298,99.61,0.5319,2024-07-29
450068886,2024-11-14,C0000072,41.11,0.2787,2024-11-16
450068912,2023-07-01,C0000237,87.67,0.6312,2023-07-03
450068914,2023-10-07,C0000254,68.01,0.5223,2023-10-09
450068923,2025-01-12,C0000001,136.99,1.0192,2025-01-13
450068943,2023-05-11,C0000260,70.61,0.3093,2023-05-12
450068945,2024-08-05,C0000256,11.81,0.0744,2024-08-06
450068947,2023-03-02,C0000206,24.99,0.1259,2023-03-03
450068957,2024-06-08,C0000146,24.21,0.1685,2024-06-09
450068970,2024-06-21,C0000207,97.57,0.5210,2024-06-23
450069001,2023-10-30,C0000267,48.72,0.2046,2023-10-31
450069017,2024-06-12,C0000043,61.49,0.3690,2024-06-14
450069020,2024-05-11,C0000273,129.20,0.5581,2024-05-12
450069025,2025-02-12,C0000294,2.79,0.0178,2025-02-14
450069031,2023-12-18,C0000083,43.74,0.2231,2023-12-20
450069058,2023-07-19,C0000118,58.97,0.2760,2023-07-21
450069062,2023-10-24,C0000299,54.94,0.3955,2023-10-25
450069120,2025-05-16,C0000242,106.66,0.5375,2025-05-18
450069151,2024-04-17,C0000279,103.42,0.7074,2024-04-19
450069171,2023-08-31,C0000174,75.29,0.4743,2023-09-01
450069193,2024-11-02,C0000270,13.76,0.0677,2024-11-05
450069208,2023-01-09,C0000069,8.02,0.0337,2023-01-11
450069217,2023-11-02,C0000044,88.74,0.6709,2023-11-03
450069245,2025-04-20,C0000255,20.13,0.0846,2025-04-22
450069325,2023-04-10,C0000161,21.28,0.0945,2023-04-13
450069336,2024-07-28,C0000139,111.92,0.5238,2024-07-29
450069338,2023-06-02,C0000107,12.51,0.0698,2023-06-04
450069341,2023-08-30,C0000084,94.25,0.4298,2023-09-01
450069358,2024-04-01,C0000044,35.95,0.2308,2024-04-03
450069362,2023-08-23,C0000132,64.17,0.3042,2023-08-25
450069363,2025-01-13,C0000026,156.92,0.7249,2025-01-15
450069418,2024-06-12,C0000010,83.72,0.9946,2024-06-13
450069432,2025-05-29,C0000287,9.64,0.1166,2025-05-30
450069433,2024-04-17,C0000252,88.78,0.6818,2024-04-19
450069469,2025-02-17,C0000255,72.38,0.4994,2025-02-19
450069473,2023-04-30,C0000293,31.07,0.2013,2023-05-02
450069475,2025-05-05,C0000065,92.42,0.5323,2025-05-06
450069483,2024-01-26,C0000090,74.26,0.4322,2024-01-28
